SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls,saleYear,saleMonth,saleDay,saleDayOfWeek,saleDayOfYear
1344452,62500,1296636,3819,132,1,1983,,,950B,950,B,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1344207,40000,1240003,7277,132,1,1981,,,950,950,,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1422245,95000,1421985,3877,132,1,1983,,,980C,980,C,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1255084,13000,1298631,6742,132,1,1980,,,450,450,,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Colorado,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,Yes,None or Unspecified,None or Unspecified,,,1989,3,21,1,80
1260515,9000,1435405,6788,132,1,1980,,,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Colorado,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,21,1,80
1262045,16000,1353451,6788,132,1,1983,,,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Colorado,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,21,1,80
1740387,9000,1145590,8988,132,1,1977,,,D31,D31,,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Colorado,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,1989,3,21,1,80
1329005,22000,1385648,4089,132,1,1984,,,D3B,D3,B,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Colorado,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,1989,3,21,1,80
1476490,30000,1284716,7277,132,1,1979,,,950,950,,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1305059,16000,1249402,3356,132,1,1969,,,12F,12,F,,,,Motorgrader - 45.0 to 130.0 Horsepower,Colorado,MG,Motor Graders,No,OROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,,1989,3,21,1,80
1373289,9000,1350570,6979,132,1,1973,,,16,16,,,,,Motorgrader - 200.0 + Horsepower,Colorado,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,Yes,None or Unspecified,Sideshift & Tip,None or Unspecified,,,,,,,,,,,,,,,,1989,3,21,1,80
1391856,38000,1031760,7008,132,1,1980,,,225,225,,,,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,30 inch,"10' 6""",None or Unspecified,None or Unspecified,Double,,,,,,1989,3,21,1,80
1581336,21000,1143831,8371,132,1,1979,,,890,890,,,,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,1989,3,21,1,80
1726030,8000,1137180,8948,132,1,1972,,,466,466,,,,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,1989,3,21,1,80
1516198,64000,1535893,3855,132,1,1981,,,966D,966,D,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1364591,8500,1454905,7289,132,1,1967,,,980,980,,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Colorado,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1422079,77000,1539743,3877,132,1,1982,,,980C,980,C,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1449560,9000,1458700,3356,132,1,1966,,,12F,12,F,,,,Motorgrader - 45.0 to 130.0 Horsepower,Colorado,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,Sideshift & Tip,None or Unspecified,,,,,,,,,,,,,,,,1989,3,21,1,80
1262190,9000,1430109,6957,132,1,1968,,,W26,W26,,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1476626,34000,1225536,7277,132,1,1980,,,950,950,,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1654681,13000,1267005,11497,132,1,1973,,,605,605,,,,,Wheel Loader - 100.0 to 110.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,17.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1858602,12500,1534371,10740,132,1,1979,,,640,640,,,,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,1989,3,21,1,80
1261052,12000,1417717,6788,132,1,1981,,,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Colorado,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,21,1,80
1445019,9500,1540936,3369,132,1,1972,,,14E,14,E,,,,Motorgrader - 145.0 to 170.0 Horsepower,Colorado,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,Sideshift & Tip,"14""",,,,,,,,,,,,,,,,1989,3,21,1,80
1415963,45000,1400704,3357,132,1,1977,,,12G,12,G,,,,Motorgrader - 130.0 to 145.0 Horsepower,Colorado,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,Yes,Yes,None or Unspecified,Sideshift & Tip,"14""",,,,,,,,,,,,,,,,1989,3,21,1,80
1594291,8000,1455755,8174,132,1,1976,,,500,500,,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Colorado,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,21,1,80
1654684,10500,1527737,11497,132,1,1973,,,605,605,,,,,Wheel Loader - 100.0 to 110.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,17.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1857725,9000,1553912,10765,132,1,1966,,,H90,H90,,,,Medium,Wheel Loader - 200.0 to 225.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1262349,17000,1504392,6953,132,1,1976,,,W20,W20,,,,,Wheel Loader - 100.0 to 110.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1783459,29000,1484871,9383,132,1,1981,,,LS2800,LS2800,,,,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 6""",None or Unspecified,None or Unspecified,Double,,,,,,1989,3,21,1,80
1580873,27000,1457557,8308,132,1,1977,,,770,770,,,,,Motorgrader - 145.0 to 170.0 Horsepower,Colorado,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,Yes,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,Sideshift & Tip,"14""",,,,,,,,,,,,,,,,1989,3,21,1,80
1516388,67500,1200356,3855,132,1,1981,,,966D,966,D,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1445554,50000,1172564,3362,132,1,1978,,,140G,140,G,,,,Motorgrader - 145.0 to 170.0 Horsepower,Colorado,MG,Motor Graders,No,OROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,Yes,None or Unspecified,None or Unspecified,Sideshift & Tip,"14""",,,,,,,,,,,,,,,,1989,3,21,1,80
1460127,12000,1497881,7428,132,1,1979,,,D3,D3,,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Colorado,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,1989,3,21,1,80
1451167,16000,1491096,4123,132,1,1965,,,D6C,D6,C,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Colorado,TTT,Track Type Tractors,,EROPS,,,,,Standard,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,1989,3,21,1,80
1297992,27500,1340759,4124,132,1,1978,,,D6D,D6,D,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Colorado,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,1989,3,21,1,80
1344403,71000,1376862,3819,132,1,1982,,,950B,950,B,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1255083,9500,1550884,6742,132,1,1980,,,450,450,,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Colorado,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,1989,3,21,1,80
1726042,11000,1453561,8942,132,1,1972,,,1066,1066,,,,Large / Medium,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,1989,3,21,1,80
1300629,16500,1210105,4123,132,1,1968,,,D6C,D6,C,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Colorado,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,1989,3,21,1,80
1516391,64000,1380485,3855,132,1,1981,,,966D,966,D,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1742904,19500,1232533,8988,132,1,1984,,,D31,D31,,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Colorado,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,1989,3,21,1,80
1344423,59000,1404908,3819,132,1,1983,,,950B,950,B,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1259878,9000,1247903,6788,132,1,1978,,,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Colorado,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,21,1,80
1363312,23000,1279677,7267,132,1,1973,,,930,930,,,,,Wheel Loader - 100.0 to 110.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1475509,25000,1081404,7277,132,1,1972,,,950,950,,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,21,1,80
1455933,42500,1258265,4147,132,1,1977,,,D8K,D8,K,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Colorado,TTT,Track Type Tractors,,EROPS,,,,,Standard,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,1989,3,21,1,80
1483675,15000,1347433,3356,132,1,1971,,,12F,12,F,,,,Motorgrader - 45.0 to 130.0 Horsepower,California,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,Yes,Yes,None or Unspecified,Sideshift & Tip,"14""",,,,,,,,,,,,,,,,1989,3,22,2,81
1453758,39000,1526015,3854,132,1,1980,,,966C,966,C,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,California,WL,Wheel Loader,,EROPS,Yes,,None or Unspecified,,,,,,,,3 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,22,2,81
1265128,20000,1172599,6788,132,1,1985,,,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,22,2,81
1369803,36000,1504243,4146,132,1,1972,,,D8H,D8,H,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,1989,3,22,2,81
1369934,35000,1084550,4146,132,1,1972,,,D8H,D8,H,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,1989,3,22,2,81
1251805,18000,1105513,6788,132,1,1985,,,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,22,2,81
1453522,43000,1095921,3854,132,1,1979,,,966C,966,C,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,California,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,22,2,81
1369598,33000,1303105,4146,132,1,1972,,,D8H,D8,H,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,U,None or Unspecified,,,1989,3,22,2,81
1369635,37000,1393301,4146,132,1,1972,,,D8H,D8,H,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,1989,3,22,2,81
1261981,15000,1531901,6788,132,1,1983,,,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,22,2,81
1261980,16500,1490608,6788,132,1,1983,,,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,22,2,81
1369439,31000,1411788,4146,132,1,1971,,,D8H,D8,H,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,1989,3,22,2,81
1731267,23000,1423829,8987,132,1,1975,,,D155,D155,,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,EROPS w AC,,,,,,,,,,,Standard,,,,,,,,,,,,,,,,,Straight,2 Pedal,,,1989,3,22,2,81
1370286,37000,1506886,4146,132,1,1973,,,D8H,D8,H,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,1989,3,22,2,81
1483676,19000,1351085,3356,132,1,1971,,,12F,12,F,,,,Motorgrader - 45.0 to 130.0 Horsepower,California,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,Yes,Yes,None or Unspecified,Sideshift & Tip,"14""",,,,,,,,,,,,,,,,1989,3,22,2,81
1261715,16000,1478353,6788,132,1,1984,,,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,22,2,81
1511030,110000,1496005,7018,132,1,1976,,,245,245,,,,Large / Medium,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,1989,3,22,2,81
1415480,44000,1318931,3357,132,1,1974,,,12G,12,G,,,,Motorgrader - 130.0 to 145.0 Horsepower,California,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,Yes,None or Unspecified,Sideshift & Tip,"14""",,,,,,,,,,,,,,,,1989,3,22,2,81
1733343,22000,1549085,8987,132,1,1977,,,D155,D155,,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,EROPS,,,,,,,,,,,Standard,,,,,,,,,,,,,,,,,Straight,2 Pedal,,,1989,3,22,2,81
1511062,110000,1198392,7018,132,1,1977,,,245,245,,,,Large / Medium,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,1989,3,22,2,81
1453503,43000,1482691,3854,132,1,1979,,,966C,966,C,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,California,WL,Wheel Loader,,EROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,22,2,81
1734092,33000,1134540,8987,132,1,1978,,,D155,D155,,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,EROPS,,,,,,,,,,,Standard,,,,,,,,,,,,,,,,,Straight,2 Pedal,,,1989,3,22,2,81
1369935,37000,1338207,4146,132,1,1972,,,D8H,D8,H,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,1989,3,22,2,81
1370250,35000,1112501,4146,132,1,1973,,,D8H,D8,H,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,None or Unspecified,,,1989,3,22,2,81
1620445,26000,1430583,8050,132,1,1988,,,310,310,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,22,2,81
1511017,110000,1312261,7018,132,1,1975,,,245,245,,,,Large / Medium,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,1989,3,22,2,81
1261818,18000,1456970,6788,132,1,1984,,,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3,22,2,81
1445351,43000,1169777,3362,132,1,1976,,,140G,140,G,,,,Motorgrader - 145.0 to 170.0 Horsepower,California,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,Yes,Yes,None or Unspecified,Sideshift & Tip,"14""",,,,,,,,,,,,,,,,1989,3,22,2,81
1452891,30000,1075947,3854,132,1,1976,,,966C,966,C,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,California,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,3 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,22,2,81
1598182,14000,1510023,24493,132,1,1980,,,350,350,,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,1989,3,22,2,81
1501455,17000,1485941,7277,132,6,1967,,,950,950,,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Indiana,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,1989,3,23,3,82
1345189,77000,1444379,7013,132,99,1976,,,235,235,,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,None or Unspecified,None or Unspecified,Triple,,,,,,1989,3,23,3,82
